training loss,validatation loss
1.2991383278369903,1.295393943786621
1.2059688770771027,1.1712862193584441
1.124962233901024,1.0885327398777007
1.0333738481998445,0.9899092465639114
0.9364584463834763,0.8920844525098801
0.8427331131696701,0.7973409324884415
0.7570091047883034,0.7173117876052857
0.6785361951589585,0.6599752455949783
0.6091212007403374,0.5830454289913177
0.5569854728877545,0.5325393617153168
0.5063299971818924,0.4868394434452057
0.4678303264081478,0.45486790537834165
0.4347140172123909,0.433001746237278
0.4128613351285458,0.4204076290130615
0.3918769545853138,0.38946964144706725
0.3747094671428204,0.3716884508728981
0.36457965612411497,0.3633326828479767
0.3524438279122114,0.3570113405585289
0.34767912596464157,0.3557305529713631
0.3479167766869068,0.3535968646407127
0.34730287820100786,0.3521198585629463
0.33615210607647894,0.3500191569328308
0.34488989025354383,0.3505708768963814
0.34062983751297,0.34818110018968584
0.3417066989839077,0.3482185870409012
0.34447734609246256,0.35348822772502897
0.3433391531556845,0.348995116353035
0.34541173085570337,0.34961971640586853
0.3423254857957363,0.34987332075834277
0.34380075842142105,0.3497684165835381
0.34561571419239046,0.3565274938941002
0.3383139228075743,0.35023964643478395
0.3425947721302509,0.34946474730968474
0.3372370379418135,0.34842475801706313
0.3389813168346882,0.35031556636095046
0.3442124307155609,0.3495956972241402
0.34454097285866736,0.3472476780414581
0.3413457953929901,0.35202428698539734
0.3419510665535927,0.3459476739168167
0.34394933640956876,0.3495844081044197
0.34450027227401736,0.3520871877670288
0.3493636228144169,0.3469139635562897
0.33563572257757185,0.35009171813726425
0.3372824348509312,0.35312704294919967
0.35107425451278684,0.3475807890295982
0.3429088632017374,0.34774978309869764
0.3409585153311491,0.3507996827363968
0.34475062727928163,0.34792885929346085
0.33875305630266667,0.3503101408481598
0.3466388502717018,0.35458589941263197
0.3429914706200361,0.3517804965376854
0.335409314930439,0.34641590118408205
0.34169174551963805,0.34716215878725054
0.3405923045426607,0.34861003011465075
0.34596512496471404,0.3541232541203499
0.34132221683859826,0.34702688455581665
0.3401739799976349,0.3473323330283165
0.34653356835246085,0.34899324029684065
0.34478604651987554,0.34817185401916506
0.3418392673879862,0.3482815369963646
0.34104548923671246,0.346940253674984
0.3380157664418221,0.34764805287122724
0.3413186299800873,0.3487338304519653
0.3430374749004841,0.34662055522203444
0.341132588237524,0.3504961863160133
0.33828515842556955,0.349585634469986
0.34452698200941084,0.34633622616529464
0.3445364044606686,0.3494372308254242
0.34390037663280965,0.34900172650814054
0.344709489941597,0.34817017763853075
0.3471698336303234,0.34833992570638656
0.33974584624171256,0.3515020966529846
0.3414117133617401,0.34797799587249756
0.3341949685662985,0.348901592195034
