training loss,validatation loss
0.10172717392444611,0.10228796005249023
0.0789881768077612,0.08279022574424744
0.07109001791104674,0.07310143113136292
0.06961414754390717,0.09917194172739982
0.06701462988741697,0.06849267780780792
0.06638201446272433,0.06486279033124447
0.06249274836853146,0.07163201719522476
0.06103503261692822,0.07297046389430761
0.05937126478180289,0.060310360975563526
0.06141129355877638,0.055341986566782
0.05976151860319078,0.06586354169994593
0.05904815103858709,0.054831736348569395
0.05650598299689591,0.05705398079007864
0.057733258553780614,0.058029627054929735
0.05393622409086674,0.061702880449593066
0.05368975953664631,0.05769467148929834
0.053322372660040855,0.05623506642878055
0.04954721636138856,0.05682407598942518
0.0468308674916625,0.054623963218182324
0.046803996814414855,0.048818036820739506
0.04668296547140926,0.05519640948623419
0.04886447997298091,0.05469456873834133
0.04445855168160051,0.061498717218637464
0.04367033299989998,0.053192135877907276
0.047593861282803115,0.05828853752464056
0.045704996017739176,0.05221326407045126
0.04649653165601194,0.05761461229994893
0.043385994606651365,0.05303092692047358
0.045460236952640114,0.05307999458163977
0.04302885077428073,0.056473291292786595
0.044613671069964764,0.056184710934758186
0.04546120454091579,0.04972554724663496
0.04642423669341952,0.056902737356722355
0.04576898239552975,0.05413133492693305
0.044969460479915145,0.05568140912801027
0.04270951343234628,0.05775554161518812
0.04666914978530258,0.049877566006034615
0.04394289845600724,0.05498393047600984
0.04292924720793963,0.05300413127988577
0.04351207762025297,0.05753345638513565
0.043816427942365406,0.05221824143081903
0.04320131187792867,0.05618293164297938
0.04502237919718027,0.05515348147600889
0.045215578698553145,0.05176317291334272
0.04522493917495012,0.050968925934284925
0.0451480256114155,0.052566331904381515
0.045373218869790434,0.057668969966471195
0.04756856023333967,0.05102937612682581
0.04444935547187925,0.056117426976561545
0.04690235011279583,0.060063426941633226
0.04700175115372986,0.052207409683614966
0.04445366417989135,0.061940664611756804
0.04408766409382224,0.04844340700656176
0.043861544709652665,0.05821992205455899
0.04460983820259571,0.052831724472343924
0.041537774689495564,0.05567397549748421
0.044071523770689965,0.056687312014400956
0.048408444365486504,0.059877725504338744
0.046523827738128604,0.05718132508918643
0.04367570275440812,0.0514729080721736
0.04382220989093184,0.050957364961504936
0.044119242015294734,0.0585327560082078
0.04721112821716815,0.052335846796631814
0.047927960120141506,0.04973183032125235
0.045167099535465244,0.0629860695451498
0.04561687751207501,0.059321213699877265
0.04569580702111125,0.053257396630942824
0.04427853402681649,0.06257576514035464
0.04496791788376868,0.06531427148729563
0.044833860718645153,0.0625221461057663
0.048429737156257036,0.05942502152174711
0.04817544894292951,0.0612674281001091
0.045140364486724135,0.05729407612234354
