training loss,validatation loss
0.0024987173801491736,0.010891748107927032
0.0013109133086982184,0.0052872130709797766
0.001150807364319917,0.0009389850896241114
0.001033894159081683,0.0007629809054378711
0.0010705519287876086,0.0005653650545355049
0.0009792212449247018,0.0007647369873211574
0.000983130937529495,0.0005515927158285195
0.001030613309048931,0.0007078402302017539
0.0010390604035637808,0.0007868126731182201
0.0010386811337957625,0.0007796711862283701
0.0010827782397973352,0.0006237675553961708
0.0010358809935860336,0.000790499841377823
0.0009264203294878826,0.0008755672272968695
0.001078033958474407,0.0004719196597079645
0.0010014322904316941,0.0007907841259680026
0.0009276005556603195,0.000607859102956354
0.00096215373789164,0.0006765529538597548
0.0011590410630742554,0.0011799682143418977
