training loss,validatation loss
0.0015440132306139276,0.00014763454983406364
0.0014863809351845702,0.00016302364031227715
0.0013115994251757,0.00015696096756495848
0.0006068842825970932,8.48250825356453e-05
0.00049519373639896,0.0001701083335319712
0.0003834964127543117,6.113410329295077e-05
0.00040055766558566575,8.174177393129866e-05
0.00033935399993026747,4.1517829743042967e-05
0.0003066288711426068,7.500657164314362e-05
0.00028539499556075044,6.298264202087012e-05
0.0002954276814466539,5.381532954515933e-05
0.0002747025202700115,6.093408169078884e-05
0.00024074237046420422,6.492711459600286e-05
0.00020810740956335395,6.018352965782014e-05
0.00018752620142322484,6.263103362016408e-05
0.00022703129567560153,5.920175571390018e-05
0.00019951785261639542,5.820946947211315e-05
0.00019649521921792258,4.56077881864303e-05
0.0002060902711923518,5.899442223551432e-05
0.0001854890911857865,5.656896080381557e-05
0.0001876053503289654,5.636668803390421e-05
0.00019813734005452943,5.7424696541374944e-05
0.00018343431055114934,5.078438365018201e-05
0.00018503680670079348,4.468952983529562e-05
0.0001528565693141104,5.0062743365231197e-05
0.00017344104151050031,6.500903816686332e-05
0.0001849139770982333,4.74215917535048e-05
0.00016056729004702676,4.173270518208483e-05
0.00020222011689810415,3.4065573903774296e-05
0.00014855976533084458,4.8118930456553245e-05
0.00018178369005141803,4.3598892227691975e-05
0.00017876779128727093,5.344541953604676e-05
0.00017368474245216703,4.510428055652938e-05
0.00016752183750952553,5.147484898628818e-05
0.00018407746671897485,5.075544361261563e-05
0.00016387935385580476,3.562694521974663e-05
0.0001619594269538993,5.677948853914927e-05
0.0001544086434623182,4.8660193402838556e-05
0.00017640159653154797,4.821422507745865e-05
0.0001973506497319022,4.753066761509217e-05
0.000184063664750056,5.0469240576944685e-05
0.00018622152862818097,4.520364272480038e-05
0.00015780782204075194,4.466726194181092e-05
0.00017265985112203453,5.6044999001159114e-05
0.00016226550187241174,3.61293128548823e-05
0.00016241268172990432,3.7957374257757695e-05
0.0001579720205756985,5.2348342586583384e-05
0.0001753857185477159,5.2254560243625293e-05
0.00016545138332958232,4.8883451427172986e-05
0.0001258989389870635,2.8124399693751912e-05
0.00019176408668727162,5.5166471707934764e-05
0.00017468290026187105,3.453070657712942e-05
0.0001926545373976296,5.943627616247227e-05
0.00016186047018663886,5.204743994796158e-05
0.00017878134256733348,5.22982736697486e-05
0.0001612437296031999,3.884894387056193e-05
