training loss,validatation loss
0.0011414931118179084,0.0011952427479844964
0.0009676655052794558,0.0013922397678243215
0.0010039497136835962,0.002871713983080326
0.0009826454655717499,0.0016584701613510332
0.0010405300334912226,0.0018556455158204698
0.0009507204926802614,0.0004870180543520064
0.0009407198619172163,0.0010131152604238025
0.0009306264320508717,0.0009993552551435414
0.0009644472749935317,0.0012117133382503198
0.0008410874856794948,0.004817289134791025
0.0008811131450771015,0.0011477417214976527
