training loss,validatation loss
0.0010739616250248218,0.00010051509955533271
0.0008119427670749246,8.5418673684246e-05
0.0003402164241333594,0.00020453193368533958
0.00030010101668267455,4.110334455162974e-05
0.0002534420649863023,7.032494499981112e-05
0.00024377637960810717,6.052316273574514e-05
0.0002691596138822661,4.4158303580843494e-05
0.00026835117126665863,5.4002144685227905e-05
0.00024459884807924936,6.492166220368744e-05
0.00023037159363923366,5.481099831285974e-05
0.00024847461121623837,6.249440448300448e-05
0.00021580247741667335,6.033128596527604e-05
0.00020419959753240847,7.954649568659988e-05
0.00021786759222720776,6.244357097671128e-05
0.00018374605532642363,7.850432139235863e-05
0.00021522754318027638,6.343088305698075e-05
0.00018527057366725332,3.958846319278564e-05
0.00018314646587214156,4.0548947529828185e-05
0.00015663328734206062,7.160685568834424e-05
0.00018058115244826923,5.8607111787978285e-05
0.0001480790198405657,6.643857637982365e-05
0.0001655255457524163,6.398796023461273e-05
0.00015416443060559004,6.0338619766753256e-05
0.0001604772708492419,5.9589612607169326e-05
0.00014418622440331318,6.336152384278648e-05
0.00014254968389167287,8.179680139903666e-05
0.00014146701176969144,5.513987127869768e-05
0.00013917510860324002,5.77905972534154e-05
0.00015816391935487672,4.230548851751337e-05
0.00015137381381322257,5.325992700875304e-05
0.00016183522085782442,5.2081485191024515e-05
0.0001476569510560921,5.973513554522469e-05
0.0001729764057026273,5.231106586620626e-05
0.00015358274470713695,6.170317226406041e-05
0.00019528534454650527,6.438949099560887e-05
0.00014072742245417656,4.491012423386564e-05
0.00015457399213687496,6.652911403932648e-05
0.00014108823928239646,5.288379462626835e-05
0.00017681960521372274,5.1774510282598385e-05
0.00013416857446102882,5.3735257404241564e-05
0.0001726132452023421,5.338564536998547e-05
0.00014221462417168595,5.408044832506675e-05
0.00017131090064822273,4.7985474498091205e-05
0.0001680808220928043,6.245518690377594e-05
0.00015477864639649398,4.312262884127449e-05
0.00015944648805060524,4.6865316360822365e-05
0.00013019594315949234,6.166837381726964e-05
0.00012777196440538318,6.323371646317355e-05
0.00016812274662186155,4.877033013883647e-05
0.00016255698088343706,3.3591267532528944e-05
0.0001677346586311046,6.099491349402797e-05
0.0001494315479911279,3.846604844000012e-05
0.00015809170412779848,7.134312443213275e-05
0.0001617529316078503,6.403321512493676e-05
0.00014121231217274045,5.902283374155104e-05
0.0001380646017017284,4.714283655857798e-05
0.00016898348823559672,5.678085111071596e-05
0.00014391730161889883,4.927547134840893e-05
0.0001652284729607345,5.714468357780334e-05
0.00014930695546581775,4.822657355134652e-05
0.00014895269746745043,5.4064023805722174e-05
0.000140509621022602,6.668062179073785e-05
0.00014839456739053957,6.36482744823752e-05
0.00016705260687501777,5.493167140855348e-05
0.0001561958002054098,5.875843006606374e-05
0.00013881238866730427,4.562918302610797e-05
0.00013703398870404726,3.846418598811852e-05
0.00015497773004170769,4.382589924603053e-05
0.00015308282749884939,5.2753340116851175e-05
0.00014974447912379673,4.228505943331129e-05
0.0001348540353393446,5.3046716325866326e-05
0.00016026586717970303,4.0312572949119385e-05
