training loss,validatation loss
0.1404477241076529,0.1311482703484362
0.12441275358200073,0.1284069635588676
0.11339522536844016,0.11918497453350571
0.11544325174763799,0.11374185178685003
0.11123872965574265,0.12120220863079886
0.10641695108264684,0.11543363549804778
0.10033762626349926,0.09736656174273231
0.10472961205989123,0.10949071652727435
0.1018969851359725,0.10834130082756747
0.10394601007923483,0.10972559392699624
0.09722557675093413,0.10331806483573747
0.09495066242292523,0.09170811231445987
0.09436574511229992,0.10216162396722941
0.08707364652305842,0.08909347100538437
0.09297460868023336,0.0891281562439399
0.08812324819155037,0.0964843505177414
0.09215027297846973,0.09601767626591028
0.08303787929005921,0.08412818496406546
0.08035068369470537,0.09149388358468422
0.0870252635795623,0.09309315215912649
0.08983066860586404,0.09000394201744348
0.07833839709870517,0.08135792875580956
0.0825305326282978,0.07364207246073057
0.07935670859180391,0.08546538086573127
0.08337498619221151,0.09226915180392098
0.07769728425890207,0.08306314934714464
0.07858656119555235,0.0930032321558101
0.07848951978608966,0.07107495177863166
0.08059431230649353,0.08057009429298341
0.08075785902328789,0.09074974030384328
0.07787355531938374,0.08768315637763589
0.07585887328721583,0.07737758232909256
0.07803327288478613,0.09142737679975105
0.07635323482565581,0.1044898771616863
0.07798469938337803,0.08124072615685875
0.07939893743023277,0.0845939125311561
0.07477205801755189,0.09021986680920235
0.07594253363087773,0.08456184486020356
0.08144516218453646,0.08628671395534185
0.07510083589702844,0.07599783272133208
0.07249024171382189,0.08202406727697234
0.0693825695477426,0.0856966386473505
0.07230444396845996,0.0785795352277346
0.07257482849061489,0.07949026924755889
0.07270873649977147,0.08208368154475466
0.07752937239594758,0.10081922660075363
0.08276407038792968,0.08681674789846876
0.07486888201907277,0.09387829727574717
0.08493582163006068,0.09503542020427996
0.0779796261806041,0.09181234958418646
0.07608751704916358,0.07691313264728523
0.07339769790880382,0.08498983710084576
0.07274256348609924,0.08018097099068112
0.06893700365908444,0.08313865558197722
0.07836222818121313,0.08555473780957984
0.07474341950379312,0.07982234656927176
0.07175218947231769,0.07529436248657292
0.0687304256670177,0.08102606503572315
0.07308291885070503,0.0781140086556552
0.06892488517798484,0.08268709846696584
0.07406400913372636,0.07892250415228776
0.0711633814126253,0.0818555667839246
0.07084564434364438,0.08049698144861032
0.06934314488433302,0.07440194170363248
0.06673159934580326,0.08804966833692743
0.07013240567408502,0.0766802080643829
0.06998277141712606,0.07633368276688271
0.07223278417252005,0.0790286914219614
0.06793276187032461,0.0914995111740427
0.0708366930950433,0.07961182570853267
0.07368262409232557,0.08741515657817944
0.07134424704127014,0.07852699539274911
0.07027179603464902,0.07871698289201595
0.06783119014464319,0.07396949263114945
0.07178608230315149,0.0771694236397743
0.06528250022791326,0.07166683086240665
0.06889429503120482,0.07432240087783432
1.2419159960746766,3.5143844068050383
3.4142839378118515,3.295018219947815
3.5820058864355087,3.7309869647026064
3.360571336746216,3.7277981758117678
3.3822380608320235,3.4565762519836425
3.298798093795776,3.371010720729828
3.4759144973754883,3.466341829299927
3.5437625110149384,3.60252583026886
3.5385199597477914,3.316128945350647
3.2613183742761613,3.63042266368866
3.4907873088121413,3.5596384406089783
3.43209772258997,3.429274022579193
3.433654751777649,3.831559646129608
3.4908844661712646,3.4927289962768553
3.4584127640724183,3.362668454647064
3.3357624977827074,3.583348333835602
3.388466478586197,3.427264428138733
3.4285266387462614,3.4314430117607118
3.393746069073677,3.6365759491920473
3.39590511739254,3.263472616672516
3.6178678151965142,3.550560414791107
3.322209044098854,3.3771159410476685
3.4058904635906218,3.688476598262787
3.358713047504425,3.716989541053772
