training loss,validatation loss
0.14252085780724882,0.1302786324173212
0.11811695070937275,0.13122665099799632
0.11493682265281677,0.11187728494405746
0.10883121117949486,0.12162859104573727
0.10918815962970257,0.11083312258124352
0.1010322860069573,0.0928453903645277
0.1043626513145864,0.09274135828018189
0.10005000839009881,0.10503926686942577
0.09693136936053634,0.0943593529984355
0.0993945911154151,0.08814108651131392
0.09300186222419143,0.0958802068606019
0.09140112038701773,0.09370642770081758
0.08215600125491619,0.10365079082548619
0.08934368598274886,0.09821057040244341
0.08143641444854438,0.09977430552244186
0.08883904638700187,0.09252326935529709
0.08114842555485666,0.09674556907266378
0.07759838414378464,0.09106645137071609
0.0787395144533366,0.09490032233297825
0.07759337060153484,0.09647050332278014
0.0741161520127207,0.08873213268816471
0.07813780898228288,0.10504000782966613
0.07202566305175423,0.09815466441214085
0.07399627488106489,0.09269614517688751
0.07434677444398403,0.0781266013160348
0.06655476512387395,0.0872031694278121
0.06938085358589888,0.08742816131561995
0.07199950848706066,0.0978349581360817
0.06802533386275172,0.08346738535910844
0.07207211927510798,0.08470325339585542
0.0680506187863648,0.09212981034070253
0.06914274169132113,0.09532559849321842
0.06961388191208244,0.08240829855203628
0.07382528561167419,0.09121369794011117
0.06811912646517157,0.08224223535507917
0.06759553126990796,0.0836194621399045
0.0704824333731085,0.09294576551765203
0.06995647508651018,0.09066243283450603
0.0735734108928591,0.0915767066180706
0.071949019478634,0.08440164905041456
0.07221407746896148,0.08493870571255684
0.06860393242910505,0.09202637039124965
0.06842772407457233,0.08300527576357127
0.07113789522089065,0.09006307721138
0.07078932558186352,0.10530042238533496
0.06842777512967586,0.09336910210549831
0.07097856218926608,0.0854256445541978
0.07115597363561392,0.09417598526924849
0.06871292455121875,0.08914680927991867
0.0664049933385104,0.08664466366171837
0.0698674237728119,0.08333783783018589
0.0652856884058565,0.09481044299900532
0.07221644369885326,0.08790786005556583
0.0700263240095228,0.09124090876430273
0.06900929889641702,0.08811827283352613
0.0696073567122221,0.0804533826187253
